keys,transactionSize,rangeSize,communities,rangeLocked,communityLocked
100000,10,30,30,23331,13362
100000,10,10,10,60000,20032
100000,10,15,15,53328,6694
100000,10,20,20,45000,20033
100000,10,25,25,36000,11943
100000,10,30,30,26664,6629
100000,10,10,10,50000,20000
100000,10,15,15,53328,20058
100000,10,20,20,35000,14968
100000,10,25,25,32000,8005
100000,10,30,30,26664,10126
100000,10,10,10,70000,9997
100000,10,15,15,33330,6664
100000,10,20,20,40000,4909
100000,10,25,25,36000,19876
100000,10,30,30,26664,3303
100000,10,10,10,70000,10136
100000,10,15,15,46662,13372
100000,10,20,20,35000,4994
100000,10,25,25,36000,7992
100000,10,30,30,29997,10080
100000,10,10,10,60000,9931
100000,10,15,15,53328,13315
100000,10,20,20,45000,25067
100000,10,25,25,36000,24171
100000,10,30,30,29997,6654
100000,10,10,10,80000,19755
100000,10,15,15,53328,6567
100000,10,20,20,35000,14859
100000,10,25,25,40000,7915
100000,10,30,30,26664,10112
100000,10,10,10,70000,19863
100000,10,15,15,53328,6623
100000,10,20,20,35000,9808
100000,10,25,25,36000,3876
100000,10,30,30,29997,3424
100000,10,10,10,80000,29824
100000,10,15,15,53328,26700
100000,10,20,20,40000,14699
100000,10,25,25,32000,4006
100000,10,30,30,26664,6605
100000,10,10,10,90000,40244
100000,10,15,15,46662,6756
100000,10,20,20,35000,14901
100000,10,25,25,28000,15868
100000,10,30,30,29997,9898
100000,10,10,10,60000,39951
100000,10,15,15,46662,6729
100000,10,20,20,45000,10086
100000,10,25,25,32000,12069
100000,10,30,30,29997,3374
100000,10,10,10,60000,30014
100000,10,15,15,53328,20102
100000,10,20,20,45000,4975
100000,10,25,25,36000,8033
100000,10,30,30,29997,10022
100000,10,10,10,50000,30088
100000,10,15,15,39996,20168
100000,10,20,20,45000,15139
100000,10,25,25,36000,7947
100000,10,30,30,26664,3455
100000,10,10,10,60000,9924
100000,10,15,15,39996,13166
100000,10,20,20,45000,15020
100000,10,25,25,36000,7990
100000,10,30,30,33330,6588
100000,10,10,10,60000,19974
100000,10,15,15,46662,13248
100000,10,20,20,35000,10012
100000,10,25,25,36000,4050
100000,10,30,30,29997,9925
100000,10,10,10,80000,20162
100000,10,15,15,53328,20167
100000,10,20,20,35000,15083
100000,10,25,25,32000,3996
100000,10,30,30,26664,13315
100000,10,10,10,70000,19934
100000,10,15,15,53328,13303
100000,10,20,20,40000,10092
100000,10,25,25,36000,8085
100000,10,30,30,29997,6522
100000,10,10,10,70000,10089
100000,10,15,15,39996,33325
100000,10,20,20,45000,14996
100000,10,25,25,32000,7929
100000,10,30,30,26664,16662
100000,10,10,10,60000,10107
100000,10,15,15,53328,13373
100000,10,20,20,35000,5087
100000,10,25,25,36000,7958
100000,10,30,30,26664,6661
100000,10,10,10,70000,10124
100000,10,15,15,53328,6670
100000,10,20,20,40000,10004
100000,10,25,25,36000,3999
100000,10,30,30,26664,6694
100000,10,10,10,70000,19979
100000,10,15,15,53328,6711
100000,10,20,20,40000,20024
100000,10,25,25,32000,12041
100000,10,30,30,26664,6759
100000,10,10,10,70000,20157
100000,10,15,15,53328,13357
100000,10,20,20,35000,20083
100000,10,25,25,36000,20028
100000,10,30,30,29997,10033
100000,10,10,10,70000,19962
100000,10,15,15,53328,13441
100000,10,20,20,45000,15002
100000,10,25,25,36000,3972
100000,10,30,30,23331,6654
100000,10,10,10,60000,30073
100000,10,15,15,53328,20009
100000,10,20,20,35000,15070
100000,10,25,25,32000,4055
100000,10,30,30,29997,10227
100000,10,10,10,60000,30113
100000,10,15,15,66660,20076
100000,10,20,20,40000,5028
100000,10,25,25,36000,7974
100000,10,30,30,26664,6648
100000,10,10,10,50000,10032
100000,10,15,15,53328,13193
100000,10,20,20,30000,10007
100000,10,25,25,36000,7969
100000,10,30,30,29997,6670
100000,10,10,10,70000,19892
100000,10,15,15,46662,13285
100000,10,20,20,35000,5022
100000,10,25,25,36000,11955
100000,10,30,30,33330,10126
100000,10,10,10,80000,29943
100000,10,15,15,33330,13313
100000,10,20,20,40000,20169
100000,10,25,25,36000,16011
100000,10,30,30,29997,10028
100000,10,10,10,60000,19931
100000,10,15,15,53328,13320
100000,10,20,20,30000,10051
100000,10,25,25,28000,4067
100000,10,30,30,26664,6681
100000,10,10,10,60000,19999
100000,10,15,15,53328,6558
100000,10,20,20,45000,9951
100000,10,25,25,32000,12027
100000,10,30,30,29997,6523
100000,10,10,10,70000,19879
100000,10,15,15,59994,13476
100000,10,20,20,45000,10049
100000,10,25,25,32000,8014
100000,10,30,30,26664,6552
100000,10,10,10,70000,20017
100000,10,15,15,59994,13505
100000,10,20,20,45000,15053
100000,10,25,25,40000,12045
100000,10,30,30,26664,3448
100000,10,10,10,70000,50104
100000,10,15,15,53328,13325
100000,10,20,20,45000,9995
100000,10,25,25,36000,3961
100000,10,30,30,33330,10005
100000,10,10,10,70000,20257
100000,10,15,15,59994,6571
100000,10,20,20,35000,9903
100000,10,25,25,32000,7935
100000,10,30,30,29997,3386
100000,10,10,10,60000,9961
100000,10,15,15,39996,6729
100000,10,20,20,35000,5007
100000,10,25,25,36000,3983
100000,10,30,30,29997,3381
100000,10,10,10,70000,19908
100000,10,15,15,46662,6683
100000,10,20,20,40000,9794
100000,10,25,25,36000,11889
100000,10,30,30,26664,3258
100000,10,10,10,80000,9965
100000,10,15,15,53328,13250
100000,10,20,20,45000,10137
100000,10,25,25,36000,3988
100000,10,30,30,29997,10222
100000,10,10,10,50000,20096
100000,10,15,15,46662,13309
100000,10,20,20,40000,5048
100000,10,25,25,28000,3993
100000,10,30,30,33330,6707
100000,10,10,10,70000,29979
100000,10,15,15,39996,13430
100000,10,20,20,40000,9881
100000,10,25,25,36000,11896
100000,10,30,30,29997,3261
100000,10,10,10,40000,20057
100000,10,15,15,39996,20038
100000,10,20,20,40000,5013
100000,10,25,25,36000,4014
100000,10,30,30,26664,16657
100000,10,10,10,50000,20079
100000,10,15,15,53328,13266
100000,10,20,20,40000,10181
100000,10,25,25,40000,16101
100000,10,30,30,26664,6682
100000,10,10,10,80000,19905
100000,10,15,15,46662,6566
100000,10,20,20,40000,15038
100000,10,25,25,40000,11984
100000,10,30,30,33330,6589
100000,10,10,10,70000,19791
100000,10,15,15,33330,20232
100000,10,20,20,45000,9917
100000,10,25,25,28000,12028
100000,10,30,30,23331,6872
100000,10,10,10,60000,20144
100000,10,15,15,59994,20070
100000,10,20,20,45000,9996
100000,10,25,25,32000,7938
100000,10,30,30,29997,3184
100000,10,10,10,40000,20104
100000,10,15,15,39996,20049
100000,10,20,20,40000,14984
100000,10,25,25,32000,4062
100000,10,30,30,29997,6661
100000,10,10,10,70000,10016
100000,10,15,15,53328,13337
100000,10,20,20,40000,15054
100000,10,25,25,32000,7978
100000,10,30,30,23331,6707
100000,10,10,10,70000,19662
100000,10,15,15,53328,19940
100000,10,20,20,30000,19947
100000,10,25,25,36000,19838
100000,10,30,30,33330,9981
100000,10,10,10,60000,30146
100000,10,15,15,59994,13424
100000,10,20,20,30000,15133
100000,10,25,25,40000,11950
100000,10,30,30,29997,16585
100000,10,10,10,70000,30128
100000,10,15,15,46662,19948
100000,10,20,20,50000,15158
100000,10,25,25,32000,4012
100000,10,30,30,29997,3247
100000,10,10,10,70000,20149
100000,10,15,15,53328,26617
100000,10,20,20,35000,10009
100000,10,25,25,32000,7960
100000,10,30,30,26664,6744
100000,10,10,10,60000,29963
100000,10,15,15,53328,26574
100000,10,20,20,40000,10004
100000,10,25,25,36000,15910
100000,10,30,30,26664,6811
100000,10,10,10,70000,19906
100000,10,15,15,53328,6660
100000,10,20,20,50000,15039
100000,10,25,25,32000,11944
100000,10,30,30,26664,6576
100000,10,10,10,70000,20117
100000,10,15,15,46662,19988
100000,10,20,20,35000,10056
100000,10,25,25,36000,15889
100000,10,30,30,26664,6747
100000,10,10,10,70000,20059
100000,10,15,15,46662,20024
100000,10,20,20,45000,9851
100000,10,25,25,36000,8079
100000,10,30,30,29997,3305
100000,10,10,10,70000,19902
100000,10,15,15,53328,6737
100000,10,20,20,45000,10027
100000,10,25,25,40000,8060
100000,10,30,30,26664,9996
100000,10,10,10,70000,10047
100000,10,15,15,46662,13170
100000,10,20,20,35000,15161
100000,10,25,25,36000,8118
100000,10,30,30,26664,6573
100000,10,10,10,90000,39973
100000,10,15,15,53328,13505
100000,10,20,20,40000,19917
100000,10,25,25,32000,4046
100000,10,30,30,33330,10000
100000,10,10,10,60000,49933
100000,10,15,15,46662,19964
100000,10,20,20,45000,9957
100000,10,25,25,36000,7906
100000,10,30,30,29997,3351
100000,10,10,10,80000,29925
100000,10,15,15,53328,13431
100000,10,20,20,25000,15026
100000,10,25,25,32000,4016
100000,10,30,30,29997,6665
100000,10,10,10,60000,29704
100000,10,15,15,39996,6649
100000,10,20,20,40000,10021
100000,10,25,25,32000,20162
100000,10,30,30,29997,6682
100000,10,10,10,60000,30056
100000,10,15,15,59994,13321
100000,10,20,20,40000,15080
100000,10,25,25,28000,3955
100000,10,30,30,26664,10084
100000,10,10,10,80000,20020
100000,10,15,15,53328,13314
100000,10,20,20,45000,15036
100000,10,25,25,32000,4020
100000,10,30,30,29997,10118
100000,10,10,10,50000,9859
100000,10,15,15,53328,19887
100000,10,20,20,40000,10012
100000,10,25,25,40000,12146
100000,10,30,30,26664,6606
100000,10,10,10,60000,19692
100000,10,15,15,46662,26733
100000,10,20,20,40000,9950
100000,10,25,25,36000,3942
100000,10,30,30,23331,6593
100000,10,10,10,60000,20192
100000,10,15,15,53328,6653
100000,10,20,20,40000,4990
100000,10,25,25,36000,11976
100000,10,30,30,29997,13241
100000,10,10,10,80000,30102
100000,10,15,15,53328,20002
100000,10,20,20,40000,15074
100000,10,25,25,28000,4049
100000,10,30,30,26664,3292
100000,10,10,10,60000,29919
100000,10,15,15,39996,6708
100000,10,20,20,45000,5016
100000,10,25,25,28000,7928
100000,10,30,30,33330,10182
100000,10,10,10,60000,19960
100000,10,15,15,46662,6757
100000,10,20,20,40000,5013
100000,10,25,25,32000,7936
100000,10,30,30,33330,9912
100000,10,10,10,70000,9872
100000,10,15,15,59994,6556
100000,10,20,20,40000,10044
100000,10,25,25,32000,7932
100000,10,30,30,29997,3378
100000,10,10,10,50000,20328
100000,10,15,15,46662,13405
100000,10,20,20,50000,5009
100000,10,25,25,32000,16056
100000,10,30,30,29997,6593
100000,10,10,10,60000,19979
100000,10,15,15,53328,6838
100000,10,20,20,35000,9952
100000,10,25,25,36000,7940
100000,10,30,30,26664,6577
100000,10,10,10,60000,19956
100000,10,15,15,53328,6662
100000,10,20,20,35000,5006
100000,10,25,25,36000,4068
100000,10,30,30,33330,3255
100000,10,10,10,60000,10031
100000,10,15,15,53328,13455
100000,10,20,20,40000,9897
100000,10,25,25,36000,3931
100000,10,30,30,29997,6716
100000,10,10,10,80000,9972
100000,10,15,15,53328,6568
100000,10,20,20,30000,19909
100000,10,25,25,32000,12064
100000,10,30,30,23331,10211
100000,10,10,10,80000,10051
100000,10,15,15,59994,20076
100000,10,20,20,45000,4991
100000,10,25,25,36000,3911
100000,10,30,30,23331,9948
100000,10,10,10,60000,79855
100000,10,15,15,46662,6582
100000,10,20,20,35000,4996
100000,10,25,25,32000,3851
100000,10,30,30,29997,6642
100000,10,10,10,50000,39707
100000,10,15,15,53328,6657
100000,10,20,20,35000,14889
100000,10,25,25,36000,7974
100000,10,30,30,29997,13515
100000,10,10,10,80000,29829
100000,10,15,15,59994,13466
100000,10,20,20,40000,14892
100000,10,25,25,28000,7957
100000,10,30,30,33330,16742
100000,10,10,10,50000,10051
100000,10,15,15,59994,6632
100000,10,20,20,45000,20127
100000,10,25,25,36000,4029
100000,10,30,30,29997,6740
100000,10,10,10,70000,30014
100000,10,15,15,46662,33154
100000,10,20,20,35000,19866
100000,10,25,25,40000,3902
100000,10,30,30,26664,6755
100000,10,10,10,50000,19882
100000,10,15,15,39996,13184
100000,10,20,20,50000,14989
100000,10,25,25,32000,4042
100000,10,30,30,29997,6678
100000,10,10,10,60000,29961
100000,10,15,15,53328,13489
100000,10,20,20,40000,20114
100000,10,25,25,36000,15997
100000,10,30,30,26664,3352
100000,10,10,10,50000,20104
100000,10,15,15,46662,13558
100000,10,20,20,45000,9987
100000,10,25,25,40000,11882
100000,10,30,30,26664,10090
100000,10,10,10,60000,19983
100000,10,15,15,59994,13279
100000,10,20,20,40000,9936
100000,10,25,25,32000,8255
100000,10,30,30,29997,6537
100000,10,10,10,60000,49936
100000,10,15,15,59994,19983
100000,10,20,20,45000,5013
100000,10,25,25,36000,11823
100000,10,30,30,29997,6722
100000,10,10,10,70000,19950
100000,10,15,15,39996,6668
100000,10,20,20,30000,5042
100000,10,25,25,36000,3942
100000,10,30,30,29997,6802
100000,10,10,10,70000,9907
100000,10,15,15,53328,6647
100000,10,20,20,35000,9925
100000,10,25,25,36000,11815
100000,10,30,30,33330,9989
100000,10,10,10,60000,19944
100000,10,15,15,46662,13216
100000,10,20,20,40000,15133
100000,10,25,25,36000,7993
100000,10,30,30,33330,6807
100000,10,10,10,80000,10207
100000,10,15,15,66660,19959
100000,10,20,20,45000,20128
100000,10,25,25,40000,20063
100000,10,30,30,29997,3327
100000,10,10,10,70000,29957
100000,10,15,15,39996,6736
100000,10,20,20,45000,9968
100000,10,25,25,36000,8046
100000,10,30,30,23331,3353
100000,10,10,10,50000,30190
100000,10,15,15,46662,13361
100000,10,20,20,40000,25411
100000,10,25,25,40000,12112
100000,10,30,30,29997,6529
100000,10,10,10,60000,20117
100000,10,15,15,66660,13442
100000,10,20,20,40000,5097
100000,10,25,25,32000,7944
100000,10,30,30,29997,9923
100000,10,10,10,60000,20059
100000,10,15,15,59994,13343
100000,10,20,20,45000,15025
100000,10,25,25,40000,7941
100000,10,30,30,33330,3389
100000,10,10,10,60000,20197
100000,10,15,15,46662,13227
100000,10,20,20,45000,5057
100000,10,25,25,36000,12053
100000,10,30,30,23331,9923
100000,10,10,10,70000,29996
100000,10,15,15,46662,26775
100000,10,20,20,45000,10030
100000,10,25,25,36000,12091
100000,10,30,30,29997,6630
100000,10,10,10,70000,19868
100000,10,15,15,53328,13244
100000,10,20,20,40000,20072
100000,10,25,25,24000,8045
100000,10,30,30,29997,13347
100000,10,10,10,50000,9963
100000,10,15,15,53328,13405
100000,10,20,20,40000,9944
100000,10,25,25,28000,3987
100000,10,30,30,23331,3291
100000,10,10,10,70000,19942
100000,10,15,15,53328,20050
100000,10,20,20,40000,4960
100000,10,25,25,40000,16046
100000,10,30,30,33330,10179
100000,10,10,10,60000,29858
100000,10,15,15,46662,13352
100000,10,20,20,35000,4984
100000,10,25,25,36000,3981
100000,10,30,30,19998,3357
100000,10,10,10,50000,9937
100000,10,15,15,53328,20034
100000,10,20,20,40000,19934
100000,10,25,25,36000,8133
100000,10,30,30,29997,13372
100000,10,10,10,60000,20103
100000,10,15,15,46662,13244
100000,10,20,20,35000,10100
100000,10,25,25,40000,7931
100000,10,30,30,33330,3403
100000,10,10,10,60000,10066
100000,10,15,15,53328,13363
100000,10,20,20,35000,14983
100000,10,25,25,36000,12117
100000,10,30,30,29997,6599
100000,10,10,10,70000,29727
100000,10,15,15,39996,6675
100000,10,20,20,35000,5013
100000,10,25,25,36000,7993
100000,10,30,30,26664,3285
100000,10,10,10,60000,19908
100000,10,15,15,53328,26545
100000,10,20,20,35000,5046
100000,10,25,25,32000,8089
100000,10,30,30,26664,9921
100000,10,10,10,60000,20121
100000,10,15,15,53328,13428
100000,10,20,20,40000,9916
100000,10,25,25,28000,3962
100000,10,30,30,26664,3347
100000,10,10,10,70000,30122
100000,10,15,15,66660,6632
100000,10,20,20,40000,19797
100000,10,25,25,36000,12197
100000,10,30,30,26664,6598
100000,10,10,10,50000,20109
100000,10,15,15,53328,13368
100000,10,20,20,40000,10036
100000,10,25,25,32000,12002
100000,10,30,30,29997,3307
100000,10,10,10,60000,29960
100000,10,15,15,39996,19933
100000,10,20,20,40000,5018
100000,10,25,25,32000,12124
100000,10,30,30,29997,3450
100000,10,10,10,70000,9834
100000,10,15,15,53328,13282
100000,10,20,20,35000,4967
100000,10,25,25,32000,3958
100000,10,30,30,33330,10094
100000,10,10,10,70000,10138
100000,10,15,15,46662,6527
100000,10,20,20,40000,14837
100000,10,25,25,36000,8125
100000,10,30,30,29997,10012
100000,10,10,10,50000,20023
100000,10,15,15,59994,13222
100000,10,20,20,45000,4962
100000,10,25,25,28000,7980
100000,10,30,30,33330,13193
100000,10,10,10,40000,30021
100000,10,15,15,59994,13254
100000,10,20,20,40000,5024
100000,10,25,25,36000,7943
100000,10,30,30,29997,6670
100000,10,10,10,50000,30020
100000,10,15,15,53328,6605
100000,10,20,20,45000,9933
100000,10,25,25,32000,19794
100000,10,30,30,26664,3262
100000,10,10,10,50000,20114
100000,10,15,15,46662,20101
100000,10,20,20,45000,20014
100000,10,25,25,40000,7871
100000,10,30,30,26664,3192
100000,10,10,10,50000,39936
100000,10,15,15,53328,13247
100000,10,20,20,40000,9945
100000,10,25,25,32000,7996
100000,10,30,30,33330,9804
100000,10,10,10,60000,30248
100000,10,15,15,46662,26662
100000,10,20,20,40000,4961
100000,10,25,25,32000,7963
100000,10,30,30,26664,13149
100000,10,10,10,60000,19673
100000,10,15,15,46662,26815
100000,10,20,20,35000,19869
100000,10,25,25,28000,7974
100000,10,30,30,29997,3310
100000,10,10,10,70000,10077
100000,10,15,15,53328,26629
100000,10,20,20,45000,15136
100000,10,25,25,32000,3994
100000,10,30,30,26664,9976
100000,10,10,10,70000,9919
100000,10,15,15,39996,6641
100000,10,20,20,25000,14848
100000,10,25,25,36000,8004
100000,10,30,30,33330,6620
100000,10,10,10,80000,10094
100000,10,15,15,46662,20085
100000,10,20,20,45000,10232
100000,10,25,25,32000,3978
100000,10,30,30,23331,6749
100000,10,10,10,70000,49889
100000,10,15,15,39996,13358
100000,10,20,20,50000,10106
100000,10,25,25,32000,12081
100000,10,30,30,26664,13233
100000,10,10,10,60000,19990
100000,10,15,15,46662,20110
100000,10,20,20,45000,9999
100000,10,25,25,24000,7921
100000,10,30,30,23331,13223
100000,10,10,10,60000,10136
100000,10,15,15,39996,20113
100000,10,20,20,40000,4873
100000,10,25,25,40000,4019
100000,10,30,30,29997,10038
100000,10,10,10,60000,20012
100000,10,15,15,53328,13161
100000,10,20,20,35000,10005
100000,10,25,25,36000,12136
100000,10,30,30,26664,6725
100000,10,10,10,80000,29946
100000,10,15,15,39996,6589
100000,10,20,20,40000,9971
100000,10,25,25,28000,11983
100000,10,30,30,29997,9942
100000,10,10,10,60000,19800
100000,10,15,15,59994,13396
100000,10,20,20,40000,15031
100000,10,25,25,32000,12142
100000,10,30,30,33330,3328
100000,10,10,10,60000,10016
100000,10,15,15,46662,19998
100000,10,20,20,40000,9894
100000,10,25,25,32000,3996
100000,10,30,30,26664,6737
100000,10,10,10,60000,30140
100000,10,15,15,53328,13284
100000,10,20,20,45000,5040
100000,10,25,25,36000,16136
100000,10,30,30,29997,3361
100000,10,10,10,60000,29857
100000,10,15,15,59994,13300
100000,10,20,20,40000,15146
100000,10,25,25,24000,7806
100000,10,30,30,29997,6698
100000,10,10,10,60000,19970
100000,10,15,15,53328,13397
100000,10,20,20,35000,9933
100000,10,25,25,32000,3977
100000,10,30,30,29997,10139
100000,10,10,10,70000,39967
100000,10,15,15,59994,6744
100000,10,20,20,40000,15139
100000,10,25,25,36000,3905
100000,10,30,30,29997,3332
100000,10,10,10,80000,9929
100000,10,15,15,59994,13360
100000,10,20,20,35000,4943
100000,10,25,25,20000,8145
100000,10,30,30,33330,6672
100000,10,10,10,50000,19984
100000,10,15,15,53328,6664
100000,10,20,20,35000,5072
100000,10,25,25,32000,8047
100000,10,30,30,26664,6771
100000,10,10,10,60000,30153
100000,10,15,15,53328,13191
100000,10,20,20,30000,15136
100000,10,25,25,28000,7999
100000,10,30,30,29997,13211
100000,10,10,10,60000,40033
100000,10,15,15,53328,13530
100000,10,20,20,30000,5020
100000,10,25,25,28000,4018
100000,10,30,30,19998,6779
100000,10,10,10,70000,20150
100000,10,15,15,59994,13321
100000,10,20,20,45000,19752
100000,10,25,25,36000,8181
100000,10,30,30,29997,6685
100000,10,10,10,60000,19876
100000,10,15,15,53328,19817
100000,10,20,20,45000,4848
100000,10,25,25,28000,4097
100000,10,30,30,26664,6652
100000,10,10,10,60000,20063
100000,10,15,15,33330,13319
100000,10,20,20,45000,9930
100000,10,25,25,36000,7893
100000,10,30,30,26664,6782
100000,10,10,10,60000,20066
100000,10,15,15,53328,13430
100000,10,20,20,40000,5025
100000,10,25,25,40000,3944
100000,10,30,30,23331,6595
100000,10,10,10,60000,10079
100000,10,15,15,39996,13227
100000,10,20,20,45000,10084
100000,10,25,25,40000,7883
100000,10,30,30,29997,3329
100000,10,10,10,80000,29950
100000,10,15,15,39996,20026
100000,10,20,20,35000,10049
100000,10,25,25,36000,3932
100000,10,30,30,26664,3345
100000,10,10,10,50000,29998
100000,10,15,15,53328,13181
100000,10,20,20,40000,9746
100000,10,25,25,36000,4053
100000,10,30,30,29997,3287
100000,10,10,10,60000,29737
100000,10,15,15,59994,26527
100000,10,20,20,45000,25002
100000,10,25,25,40000,16229
100000,10,30,30,29997,10062
100000,10,10,10,80000,30031
100000,10,15,15,53328,13320
100000,10,20,20,40000,15010
100000,10,25,25,32000,20233
100000,10,30,30,33330,6634
100000,10,10,10,70000,20242
100000,10,15,15,46662,13474
100000,10,20,20,30000,14976
100000,10,25,25,36000,11990
100000,10,30,30,29997,9912
100000,10,10,10,60000,19924
100000,10,15,15,53328,20093
100000,10,20,20,50000,14957
100000,10,25,25,28000,11914
100000,10,30,30,29997,3427
100000,10,10,10,60000,29635
100000,10,15,15,46662,6608
100000,10,20,20,30000,9952
100000,10,25,25,36000,3911
100000,10,30,30,29997,10019
100000,10,10,10,70000,29901
100000,10,15,15,33330,26616
100000,10,20,20,35000,9980
100000,10,25,25,36000,8237
100000,10,30,30,23331,6672
100000,10,10,10,70000,10069
100000,10,15,15,53328,13300
100000,10,20,20,40000,20053
100000,10,25,25,32000,16097
100000,10,30,30,33330,10265
100000,10,10,10,70000,29997
100000,10,15,15,53328,20037
100000,10,20,20,45000,9928
100000,10,25,25,36000,15891
100000,10,30,30,23331,10009
100000,10,10,10,70000,20057
100000,10,15,15,33330,6834
100000,10,20,20,40000,15012
100000,10,25,25,28000,4098
100000,10,30,30,33330,9710
100000,10,10,10,60000,20041
100000,10,15,15,46662,6559
100000,10,20,20,35000,10020
100000,10,25,25,32000,19975
100000,10,30,30,33330,6641
100000,10,10,10,80000,20099
100000,10,15,15,39996,20169
100000,10,20,20,40000,20139
100000,10,25,25,36000,16056
100000,10,30,30,26664,3319
100000,10,10,10,70000,19857
100000,10,15,15,46662,6667
100000,10,20,20,35000,10120
100000,10,25,25,36000,7981
100000,10,30,30,26664,9886
100000,10,10,10,60000,39967
100000,10,15,15,39996,13347
100000,10,20,20,40000,5050
100000,10,25,25,32000,7988
100000,10,30,30,26664,13252
100000,10,10,10,60000,19847
100000,10,15,15,53328,20217
100000,10,20,20,40000,10005
100000,10,25,25,36000,7966
100000,10,30,30,29997,9939
100000,10,10,10,70000,9999
100000,10,15,15,53328,33206
100000,10,20,20,30000,20105
100000,10,25,25,40000,11896
100000,10,30,30,33330,13249
100000,10,10,10,80000,19956
100000,10,15,15,59994,19967
100000,10,20,20,45000,15049
100000,10,25,25,32000,7959
100000,10,30,30,33330,10033
100000,10,10,10,80000,40123
100000,10,15,15,53328,20026
100000,10,20,20,45000,20089
100000,10,25,25,28000,20099
100000,10,30,30,33330,6773
100000,10,10,10,60000,20039
100000,10,15,15,59994,26761
100000,10,20,20,40000,14915
100000,10,25,25,32000,7927
100000,10,30,30,26664,6756
100000,10,10,10,60000,29960
100000,10,15,15,46662,20152
100000,10,20,20,40000,5205
100000,10,25,25,24000,8105
100000,10,30,30,23331,10031
100000,10,10,10,80000,29842
100000,10,15,15,46662,6725
100000,10,20,20,45000,15163
100000,10,25,25,36000,8036
100000,10,30,30,29997,6630
100000,10,10,10,60000,20052
100000,10,15,15,59994,6612
100000,10,20,20,40000,14977
100000,10,25,25,36000,20076
100000,10,30,30,33330,3392
100000,10,10,10,60000,30166
100000,10,15,15,46662,13390
100000,10,20,20,50000,20080
100000,10,25,25,32000,3976
100000,10,30,30,33330,3377
100000,10,10,10,80000,30042
100000,10,15,15,46662,19828
100000,10,20,20,40000,10098
100000,10,25,25,32000,12106
100000,10,30,30,29997,6700
100000,10,10,10,70000,9954
100000,10,15,15,46662,26423
100000,10,20,20,40000,10016
100000,10,25,25,36000,7949
100000,10,30,30,26664,6735
100000,10,10,10,70000,20005
100000,10,15,15,53328,19954
100000,10,20,20,35000,10031
100000,10,25,25,24000,7928
100000,10,30,30,26664,3313
100000,10,10,10,70000,19993
100000,10,15,15,53328,6622
100000,10,20,20,45000,14925
100000,10,25,25,36000,7942
100000,10,30,30,29997,6758
100000,10,10,10,50000,20055
100000,10,15,15,53328,26492
100000,10,20,20,40000,5102
100000,10,25,25,36000,7929
100000,10,30,30,26664,10051
100000,10,10,10,60000,19942
100000,10,15,15,46662,13260
100000,10,20,20,40000,4989
100000,10,25,25,36000,7937
100000,10,30,30,26664,9953
100000,10,10,10,60000,39666
100000,10,15,15,53328,26686
100000,10,20,20,40000,5044
100000,10,25,25,36000,11983
100000,10,30,30,26664,6557
100000,10,10,10,40000,29718
100000,10,15,15,39996,20075
100000,10,20,20,30000,15095
100000,10,25,25,40000,11913
100000,10,30,30,33330,6614
100000,10,10,10,70000,20227
100000,10,15,15,39996,26691
100000,10,20,20,40000,4975
100000,10,25,25,36000,7857
100000,10,30,30,26664,9956
100000,10,10,10,60000,20129
100000,10,15,15,39996,13320
100000,10,20,20,40000,9927
100000,10,25,25,24000,8004
100000,10,30,30,23331,9991
100000,10,10,10,70000,20128
100000,10,15,15,53328,13292
100000,10,20,20,40000,15162
100000,10,25,25,32000,11966
100000,10,30,30,33330,6677
100000,10,10,10,50000,29978
100000,10,15,15,46662,13378
100000,10,20,20,35000,10175
100000,10,25,25,36000,4084
100000,10,30,30,33330,10084
100000,10,10,10,80000,9986
100000,10,15,15,53328,6699
100000,10,20,20,50000,20026
100000,10,25,25,36000,4088
100000,10,30,30,29997,3293
100000,10,10,10,80000,9862
100000,10,15,15,46662,6543
100000,10,20,20,40000,19974
100000,10,25,25,36000,4004
100000,10,30,30,29997,9975
100000,10,10,10,80000,10203
100000,10,15,15,46662,20137
100000,10,20,20,35000,19978
100000,10,25,25,28000,15980
100000,10,30,30,29997,6612
100000,10,10,10,60000,19820
100000,10,15,15,39996,20071
100000,10,20,20,45000,19914
100000,10,25,25,36000,15899
100000,10,30,30,26664,6654
100000,10,10,10,70000,9961
100000,10,15,15,33330,26697
100000,10,20,20,40000,10101
100000,10,25,25,36000,12065
100000,10,30,30,29997,10071
100000,10,10,10,70000,10004
100000,10,15,15,53328,26777
100000,10,20,20,40000,14894
100000,10,25,25,32000,11969
100000,10,30,30,33330,13358
100000,10,10,10,60000,9885
100000,10,15,15,46662,13381
100000,10,20,20,35000,10091
100000,10,25,25,36000,12099
100000,10,30,30,26664,9895
100000,10,10,10,80000,10002
100000,10,15,15,46662,6611
100000,10,20,20,40000,10107
100000,10,25,25,32000,7940
100000,10,30,30,23331,9770
100000,10,10,10,70000,40116
100000,10,15,15,46662,6622
100000,10,20,20,35000,10076
100000,10,25,25,32000,12016
100000,10,30,30,33330,6623
100000,10,10,10,80000,9986
100000,10,15,15,53328,6564
100000,10,20,20,30000,4956
100000,10,25,25,32000,7926
100000,10,30,30,33330,6784
100000,10,10,10,90000,20010
100000,10,15,15,46662,26555
100000,10,20,20,45000,15248
100000,10,25,25,32000,12123
100000,10,30,30,23331,6519
